date,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_holiday_1,Open_pct,Close_pct,Volume_diff,Open_pct_l1,Close_pct_l1,Volume_diff_l1,direction
2011-09-13,1,0,0,0,0,0,0,0.007880334477947448,0.00912006281484623,-487180000.0,-0.0006324393587953114,0.006965716710316983,5168550000.0,up
2011-09-14,0,1,0,0,0,0,0,0.009229376464795935,0.013479804803234297,305370000.0,0.007880334477947448,0.00912006281484623,-487180000.0,up
2011-09-15,0,0,1,0,0,0,0,0.013738788953661984,0.017187073659429952,-507010000.0,0.009229376464795935,0.013479804803234297,305370000.0,up
2011-09-16,0,0,0,1,0,0,0,0.016621284390262225,0.0057066970727697175,769160000.0,0.013738788953661984,0.017187073659429952,-507010000.0,up
2011-09-17,0,0,0,0,1,0,0,0.005623546818000813,0.0,-5248890000.0,0.016621284390262225,0.0057066970727697175,769160000.0,up
2011-09-18,0,0,0,0,0,1,0,0.0,0.0,0.0,0.005623546818000813,0.0,-5248890000.0,same
2011-09-19,0,0,0,0,0,0,0,-0.000838824946388872,-0.0098025870260805,4254190000.0,0.0,0.0,0.0,down
2011-09-20,1,0,0,0,0,0,0,-0.008633807947957983,-0.0016610054537223862,61420000.0,-0.000838824946388872,-0.0098025870260805,4254190000.0,down
2011-09-21,0,1,0,0,0,0,0,-0.000722287353414286,-0.02939044252863232,412940000.0,-0.008633807947957983,-0.0016610054537223862,61420000.0,down
2011-09-22,0,0,1,0,0,0,0,-0.032468412964241744,-0.031883121516435575,1974590000.0,-0.000722287353414286,-0.02939044252863232,412940000.0,down
2011-09-23,0,0,0,1,0,0,0,-0.030681465837399946,0.006082009597382809,-1063210000.0,-0.032468412964241744,-0.031883121516435575,1974590000.0,down
2011-09-24,0,0,0,0,1,0,0,0.006741648610031126,0.0,-5639930000.0,-0.030681465837399946,0.006082009597382809,-1063210000.0,up
2011-09-25,0,0,0,0,0,1,0,0.0,0.0,0.0,0.006741648610031126,0.0,-5639930000.0,same
2011-09-26,0,0,0,0,0,0,0,0.00042235812682234197,0.023336145831710953,4762830000.0,0.0,0.0,0.0,up
2011-09-27,1,0,0,0,0,0,0,0.023229553188375718,0.010688382331855317,785300000.0,0.00042235812682234197,0.023336145831710953,4762830000.0,up
2011-09-28,0,1,0,0,0,0,0,0.010375536324188417,-0.020691134941917988,-760210000.0,0.023229553188375718,0.010688382331855317,785300000.0,up
2011-09-29,0,0,1,0,0,0,0,-0.020121001641430714,0.008114229792425487,497820000.0,0.010375536324188417,-0.020691134941917988,-760210000.0,down
2011-09-30,0,0,0,1,0,0,0,0.007111035082576045,-0.024974129488995245,-868950000.0,-0.020121001641430714,0.008114229792425487,497820000.0,up
2011-10-01,0,0,0,0,1,0,0,-0.024579076707611502,0.0,-4416790000.0,0.007111035082576045,-0.024974129488995245,-868950000.0,down
2011-10-02,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.024579076707611502,0.0,-4416790000.0,same
2011-10-03,0,0,0,0,0,0,0,-0.0001856808255579212,-0.0284510281118181,5670340000.0,0.0,0.0,0.0,down
2011-10-04,1,0,0,0,0,0,0,-0.029870597111948838,0.022488442948566112,-1955670000.0,-0.0001856808255579212,-0.0284510281118181,5670340000.0,down
2011-10-05,0,1,0,0,0,0,0,0.024247766840395535,0.017865633700204997,-1204050000.0,-0.029870597111948838,0.022488442948566112,-1955670000.0,up
2011-10-06,0,0,1,0,0,0,0,0.01786425231650468,0.018303664125949304,2587710000.0,0.024247766840395535,0.017865633700204997,-1204050000.0,up
2011-10-07,0,0,0,1,0,0,0,0.018284993762102575,-0.008163308930517088,482050000.0,0.01786425231650468,0.018303664125949304,2587710000.0,up
2011-10-08,0,0,0,0,1,0,0,-0.008214439215056824,0.0,-5580380000.0,0.018284993762102575,-0.008163308930517088,482050000.0,down
2011-10-09,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.008214439215056824,0.0,-5580380000.0,same
2011-10-10,0,0,0,0,0,0,0,0.0023281321443453518,0.034124984892549115,4446800000.0,0.0,0.0,0.0,up
2011-10-11,1,0,0,0,0,0,0,0.03147256435133783,0.0005440035535435594,-22300000.0,0.0023281321443453518,0.034124984892549115,4446800000.0,up
2011-10-12,0,1,0,0,0,0,0,0.0013309608679110685,0.009794704112697561,930860000.0,0.03147256435133783,0.0005440035535435594,-22300000.0,up
2011-10-13,0,0,1,0,0,0,0,0.009003603155689932,-0.002973672247100878,-919090000.0,0.0013309608679110685,0.009794704112697561,930860000.0,up
2011-10-14,0,0,0,1,0,0,0,-0.0010853189549221431,0.01738025794738407,-319580000.0,0.009003603155689932,-0.002973672247100878,-919090000.0,down
2011-10-15,0,0,0,0,1,0,0,0.01570101709227334,0.0,-4116690000.0,-0.0010853189549221431,0.01738025794738407,-319580000.0,up
2011-10-16,0,0,0,0,0,1,0,0.0,0.0,0.0,0.01570101709227334,0.0,-4116690000.0,same
2011-10-17,0,0,0,0,0,0,0,-8.981475731228983e-05,-0.019369883187983272,4300700000.0,0.0,0.0,0.0,down
2011-10-18,1,0,0,0,0,0,0,-0.019371623045605912,0.020418716445174567,539470000.0,-8.981475731228983e-05,-0.019369883187983272,4300700000.0,down
2011-10-19,0,1,0,0,0,0,0,0.018913146731209585,-0.01264913736003248,6220000.0,-0.019371623045605912,0.020418716445174567,539470000.0,up
2011-10-20,0,0,1,0,0,0,0,-0.01106690649836406,0.0045541787147385104,23900000.0,0.018913146731209585,-0.01264913736003248,6220000.0,down
2011-10-21,0,0,0,1,0,0,0,0.0045209356853768146,0.01880876515031682,110480000.0,-0.01106690649836406,0.0045541787147385104,23900000.0,up
2011-10-22,0,0,0,0,1,0,0,0.01880876515031682,0.0,-4980770000.0,0.0045209356853768146,0.01880876515031682,110480000.0,up
2011-10-23,0,0,0,0,0,1,0,0.0,0.0,0.0,0.01880876515031682,0.0,-4980770000.0,same
2011-10-24,0,0,0,0,0,0,0,0.00037954427872000096,0.012872958939026846,4309380000.0,0.0,0.0,0.0,up
2011-10-25,1,0,0,0,0,0,0,0.012488674655292575,-0.02004472508361621,164590000.0,0.00037954427872000096,0.012872958939026846,4309380000.0,up
2011-10-26,0,1,0,0,0,0,0,-0.01994904968930311,0.010536553156824224,399560000.0,0.012488674655292575,-0.02004472508361621,164590000.0,down
2011-10-27,0,0,1,0,0,0,0,0.012040585296326123,0.034291437858544604,1494080000.0,-0.01994904968930311,0.010536553156824224,399560000.0,up
2011-10-28,0,0,0,1,0,0,0,0.03249278109379605,0.0003892292585989665,-1830920000.0,0.012040585296326123,0.034291437858544604,1494080000.0,up
2011-10-29,0,0,0,0,1,0,0,0.0005449677776159234,0.0,-4536690000.0,0.03249278109379605,0.0003892292585989665,-1830920000.0,up
2011-10-30,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0005449677776159234,0.0,-4536690000.0,same
2011-10-31,0,0,0,0,0,0,0,-0.00010116403230142623,-0.02473750308360323,4310210000.0,0.0,0.0,0.0,down
2011-11-01,1,0,0,0,0,0,0,-0.026428808655425295,-0.027942247001422227,1335330000.0,-0.00010116403230142623,-0.02473750308360323,4310210000.0,down
2011-11-02,0,1,0,0,0,0,0,-0.025083936756844505,0.016104667765514558,-1535010000.0,-0.026428808655425295,-0.027942247001422227,1335330000.0,down
2011-11-03,0,0,1,0,0,0,0,0.01527525373263705,0.01878180753005876,738610000.0,-0.025083936756844505,0.016104667765514558,-1535010000.0,up
2011-11-04,0,0,0,1,0,0,0,0.0182272935910055,-0.006280017279460592,-1018490000.0,0.01527525373263705,0.01878180753005876,738610000.0,up
2011-11-05,0,0,0,0,1,0,0,-0.0060198649637894786,0.0,-3830650000.0,0.0182272935910055,-0.006280017279460592,-1018490000.0,down
2011-11-06,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0060198649637894786,0.0,-3830650000.0,same
2011-11-07,0,0,0,0,0,0,0,-1.5974347535530065e-05,0.006295743615618132,3429740000.0,0.0,0.0,0.0,down
2011-11-08,1,0,0,0,0,0,0,0.006311818790340817,0.011735638864999398,478750000.0,-1.5974347535530065e-05,0.006295743615618132,3429740000.0,up
2011-11-09,0,1,0,0,0,0,0,0.01114886660126535,-0.036695142913972245,751250000.0,0.006311818790340817,0.011735638864999398,478750000.0,up
2011-11-10,0,0,1,0,0,0,0,-0.03575188284819231,0.008624176874533207,-656980000.0,0.01114886660126535,-0.036695142913972245,751250000.0,down
2011-11-11,0,0,0,1,0,0,0,0.008563854284423966,0.019480539941325148,-632580000.0,-0.03575188284819231,0.008624176874533207,-656980000.0,up
2011-11-12,0,0,0,0,1,0,0,0.01913522930215117,0.0,-3370180000.0,0.008563854284423966,0.019480539941325148,-632580000.0,up
2011-11-13,0,0,0,0,0,1,0,0.0,0.0,0.0,0.01913522930215117,0.0,-3370180000.0,same
2011-11-14,0,0,0,0,0,0,0,0.0,-0.009550141648312915,3219680000.0,0.0,0.0,0.0,same
2011-11-15,1,0,0,0,0,0,0,-0.009613502115573214,0.004817163683512371,379620000.0,0.0,-0.009550141648312915,3219680000.0,down
2011-11-16,0,1,0,0,0,0,0,0.004881447359772251,-0.016616200730203312,485710000.0,-0.009613502115573214,0.004817163683512371,379620000.0,up
2011-11-17,0,0,1,0,0,0,0,-0.016894442729896597,-0.016799952076269054,511440000.0,0.004881447359772251,-0.016616200730203312,485710000.0,down
2011-11-18,0,0,0,1,0,0,0,-0.016473212963602823,-0.00039467858438069214,-768840000.0,-0.016894442729896597,-0.016799952076269054,511440000.0,down
2011-11-19,0,0,0,0,1,0,0,-0.0004439413399219827,0.0,-3827610000.0,-0.016473212963602823,-0.00039467858438069214,-768840000.0,down
2011-11-20,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0004439413399219827,0.0,-3827610000.0,same
2011-11-21,0,0,0,0,0,0,0,-2.4702254984521055e-05,-0.018648495446902502,4050070000.0,0.0,0.0,0.0,down
2011-11-22,1,0,0,0,0,0,0,-0.01862425325297068,-0.004140841830647446,-138360000.0,-2.4702254984521055e-05,-0.018648495446902502,4050070000.0,down
2011-11-23,0,1,0,0,0,0,0,-0.004610303684927652,-0.02209521492281885,-112770000.0,-0.01862425325297068,-0.004140841830647446,-138360000.0,down
2011-11-24,0,0,1,0,0,0,1,-0.021633999586341712,0.0,-3798940000.0,-0.004610303684927652,-0.02209521492281885,-112770000.0,down
2011-11-25,0,0,0,1,0,0,0,-0.0003270856781653064,-0.002685506857766806,1664200000.0,-0.021633999586341712,0.0,-3798940000.0,down
2011-11-26,0,0,0,0,1,0,0,-0.0023591928377907356,0.0,-1664200000.0,-0.0003270856781653064,-0.002685506857766806,1664200000.0,down
2011-11-27,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0023591928377907356,0.0,-1664200000.0,same
2011-11-28,0,0,0,0,0,0,0,0.0,0.029240425313361795,3920750000.0,0.0,0.0,0.0,same
2011-11-29,1,0,0,0,0,0,0,0.02924906432640717,0.002213653490450218,71900000.0,0.0,0.029240425313361795,3920750000.0,up
2011-11-30,0,1,0,0,0,0,0,0.003488220219517002,0.0433153072475978,1809260000.0,0.02924906432640717,0.002213653490450218,71900000.0,up
2011-12-01,0,0,1,0,0,0,0,0.041939689071181396,-0.0019086457924624156,-1983230000.0,0.003488220219517002,0.0433153072475978,1809260000.0,up
2011-12-02,0,0,0,1,0,0,0,-0.0007057484972373684,-0.00024098633145541726,325630000.0,0.041939689071181396,-0.0019086457924624156,-1983230000.0,down
2011-12-03,0,0,0,0,1,0,0,-0.0014044605337381055,0.0,-4144310000.0,-0.0007057484972373684,-0.00024098633145541726,325630000.0,down
2011-12-04,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0014044605337381055,0.0,-4144310000.0,same
2011-12-05,0,0,0,0,0,0,0,4.0125017389147644e-05,0.010287014543699957,4148060000.0,0.0,0.0,0.0,up
2011-12-06,1,0,0,0,0,0,0,0.010334867604037123,0.0011057487964409862,-413830000.0,4.0125017389147644e-05,0.010287014543699957,4148060000.0,up
2011-12-07,0,1,0,0,0,0,0,0.0007557117750438547,0.002018354924337773,426310000.0,0.010334867604037123,0.0011057487964409862,-413830000.0,up
2011-12-08,0,0,1,0,0,0,0,0.002169854258639692,-0.02114181011508598,137830000.0,0.0007557117750438547,0.002018354924337773,426310000.0,up
2011-12-09,0,0,0,1,0,0,0,-0.02093000448153637,0.01688335256005491,-467760000.0,0.002169854258639692,-0.02114181011508598,137830000.0,down
2011-12-10,0,0,0,0,1,0,0,0.01677626309471303,0.0,-3830610000.0,-0.02093000448153637,0.01688335256005491,-467760000.0,up
2011-12-11,0,0,0,0,0,1,0,0.0,0.0,0.0,0.01677626309471303,0.0,-3830610000.0,same
2011-12-12,0,0,0,0,0,0,0,-0.00011145132183598694,-0.014914054108935981,3600570000.0,0.0,0.0,0.0,down
2011-12-13,1,0,0,0,0,0,0,-0.014517423261685924,-0.00868600976072853,521000000.0,-0.00011145132183598694,-0.014914054108935981,3600570000.0,down
2011-12-14,0,1,0,0,0,0,0,-0.008974536500833796,-0.01134836742295231,176720000.0,-0.014517423261685924,-0.00868600976072853,521000000.0,down
2011-12-15,0,0,1,0,0,0,0,-0.01110357547618901,0.0032431003656709922,-487950000.0,-0.008974536500833796,-0.01134836742295231,176720000.0,down
2011-12-16,0,0,0,1,0,0,0,0.0032752291185009774,0.0032161498496299235,1535460000.0,-0.01110357547618901,0.0032431003656709922,-487950000.0,up
2011-12-17,0,0,0,0,1,0,0,0.0029356942822620358,0.0,-5345800000.0,0.0032752291185009774,0.0032161498496299235,1535460000.0,up
2011-12-18,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0029356942822620358,0.0,-5345800000.0,same
2011-12-19,0,0,0,0,0,0,0,6.555601761704111e-05,-0.011732825699560245,3659820000.0,0.0,0.0,0.0,up
2011-12-20,1,0,0,0,0,0,0,-0.01149426897822381,0.029825423296426123,395770000.0,6.555601761704111e-05,-0.011732825699560245,3659820000.0,down
2011-12-21,0,1,0,0,0,0,0,0.029467894834781072,0.0019495059855065833,-1096570000.0,-0.01149426897822381,0.029825423296426123,395770000.0,up
2011-12-22,0,0,1,0,0,0,0,0.0019899059038268607,0.008265549753183832,533230000.0,0.029467894834781072,0.0019495059855065833,-1096570000.0,up
2011-12-23,0,0,0,1,0,0,0,0.008265549753183832,0.009035052675189448,-1258420000.0,0.0019899059038268607,0.008265549753183832,533230000.0,up
2011-12-24,0,0,0,0,1,0,0,0.009035052675189448,0.0,-2233830000.0,0.008265549753183832,0.009035052675189448,-1258420000.0,up
2011-12-25,0,0,0,0,0,1,0,0.0,0.0,0.0,0.009035052675189448,0.0,-2233830000.0,same
2011-12-26,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,same
2011-12-27,1,0,0,0,0,0,0,-0.00024494521919316004,7.9107947907886e-05,2130590000.0,0.0,0.0,0.0,down
2011-12-28,0,1,0,0,0,0,0,0.0002845688969379534,-0.0124780022540123,219390000.0,-0.00024494521919316004,7.9107947907886e-05,2130590000.0,up
2011-12-29,0,0,1,0,0,0,0,-0.012352024547961804,0.01070708742195392,-71850000.0,0.0002845688969379534,-0.0124780022540123,219390000.0,down
2011-12-30,0,0,0,1,0,0,0,0.010458048640978213,-0.0042913365279230176,-6280000.0,-0.012352024547961804,0.01070708742195392,-71850000.0,up
2011-12-31,0,0,0,0,1,0,0,-0.004133582715781792,0.0,-2271850000.0,0.010458048640978213,-0.0042913365279230176,-6280000.0,down
2012-01-01,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.004133582715781792,0.0,-2271850000.0,same
2012-01-02,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,same
2012-01-03,1,0,0,0,0,0,0,0.0010019161816841038,0.015473984880403524,3943710000.0,0.0,0.0,0.0,up
2012-01-04,0,1,0,0,0,0,0,0.014433729053861422,0.00018792399994027598,-351130000.0,0.0010019161816841038,0.015473984880403524,3943710000.0,up
2012-01-05,0,0,1,0,0,0,0,0.00021144336864087343,0.002943716919978634,723370000.0,0.014433729053861422,0.00018792399994027598,-351130000.0,up
2012-01-06,0,0,0,1,0,0,0,0.002841935914856375,-0.002536961462655807,-659120000.0,0.00021144336864087343,0.002943716919978634,723370000.0,up
2012-01-07,0,0,0,0,1,0,0,-0.002435726375650815,0.0,-3656830000.0,0.002841935914856375,-0.002536961462655807,-659120000.0,down
2012-01-08,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.002435726375650815,0.0,-3656830000.0,same
2012-01-09,0,0,0,0,0,0,0,1.5571532563596335e-05,0.0022615979258335805,3371600000.0,0.0,0.0,0.0,up
2012-01-10,1,0,0,0,0,0,0,0.0023008252879279656,0.00888576974833133,850360000.0,1.5571532563596335e-05,0.0022615979258335805,3371600000.0,up
2012-01-11,0,1,0,0,0,0,0,0.008783778374291895,0.0003095972599744812,-253840000.0,0.0023008252879279656,0.00888576974833133,850360000.0,up
2012-01-12,0,0,1,0,0,0,0,0.00035600140133040803,0.002336608362904613,51770000.0,0.008783778374291895,0.0003095972599744812,-253840000.0,up
2012-01-13,0,0,0,1,0,0,0,0.0018104464716457436,-0.004947922948427275,-327520000.0,0.00035600140133040803,0.002336608362904613,51770000.0,up
2012-01-14,0,0,0,0,1,0,0,-0.004425310627297674,0.0,-3692370000.0,0.0018104464716457436,-0.004947922948427275,-327520000.0,down
2012-01-15,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.004425310627297674,0.0,-3692370000.0,same
2012-01-16,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,same
2012-01-17,1,0,0,0,0,0,0,0.0008765911711161589,0.003552954600872571,4010490000.0,0.0,0.0,0.0,up
2012-01-18,0,1,0,0,0,0,0,0.002658503037329618,0.011107929092462498,85670000.0,0.0008765911711161589,0.003552954600872571,4010490000.0,up
2012-01-19,0,0,1,0,0,0,0,0.011146694703253468,0.004938656879440728,369730000.0,0.002658503037329618,0.011107929092462498,85670000.0,up
2012-01-20,0,0,0,1,0,0,0,0.004908028017558186,0.0006694597815233294,-553270000.0,0.011146694703253468,0.004938656879440728,369730000.0,up
2012-01-21,0,0,0,0,1,0,0,0.0006770798218698193,0.0,-3912620000.0,0.004908028017558186,0.0006694597815233294,-553270000.0,up
2012-01-22,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0006770798218698193,0.0,-3912620000.0,same
2012-01-23,0,0,0,0,0,0,0,-6.839530780344827e-05,0.00047134296924533636,3770910000.0,0.0,0.0,0.0,down
2012-01-24,1,0,0,0,0,0,0,0.0005093339530477525,-0.00102581731454221,-77350000.0,-6.839530780344827e-05,0.00047134296924533636,3770910000.0,up
2012-01-25,0,1,0,0,0,0,0,-0.001185398165401752,0.008679141952454561,717350000.0,0.0005093339530477525,-0.00102581731454221,-77350000.0,down
2012-01-26,0,0,1,0,0,0,0,0.0090383480387628,-0.005753890884025226,111160000.0,-0.001185398165401752,0.008679141952454561,717350000.0,up
2012-01-27,0,0,0,1,0,0,0,-0.006054550411297432,-0.0015928775670267514,-514690000.0,0.0090383480387628,-0.005753890884025226,111160000.0,down
2012-01-28,0,0,0,0,1,0,0,-0.0014565097252512427,0.0,-4007380000.0,-0.006054550411297432,-0.0015928775670267514,-514690000.0,down
2012-01-29,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0014565097252512427,0.0,-4007380000.0,same
2012-01-30,0,0,0,0,0,0,0,-0.0001290876001251995,-0.0025221231757218687,3659010000.0,0.0,0.0,0.0,down
2012-01-31,1,0,0,0,0,0,0,-0.001998240954377284,-0.0004569466961219515,576540000.0,-0.0001290876001251995,-0.0025221231757218687,3659010000.0,down
2012-02-01,0,1,0,0,0,0,0,-0.0008222713610728238,0.008899605562620927,268810000.0,-0.001998240954377284,-0.0004569466961219515,576540000.0,down
2012-02-02,0,0,1,0,0,0,0,0.008983229457224517,0.0010951470667548424,-383440000.0,-0.0008222713610728238,0.008899605562620927,268810000.0,up
2012-02-03,0,0,0,1,0,0,0,0.0014876236314056435,0.014605356896842503,487630000.0,0.008983229457224517,0.0010951470667548424,-383440000.0,up
2012-02-04,0,0,0,0,1,0,0,0.014092839012723513,0.0,-4608550000.0,0.0014876236314056435,0.014605356896842503,487630000.0,up
2012-02-05,0,0,0,0,0,1,0,0.0,0.0,0.0,0.014092839012723513,0.0,-4608550000.0,same
2012-02-06,0,0,0,0,0,0,0,-0.0004313169116438864,-0.0004238741534883239,3379700000.0,0.0,0.0,0.0,down
2012-02-07,1,0,0,0,0,0,0,7.445969728125945e-06,0.00202338180532724,362760000.0,-0.0004313169116438864,-0.0004238741534883239,3379700000.0,up
2012-02-08,0,1,0,0,0,0,0,0.0020159358910412095,0.0021602108339675574,354270000.0,7.445969728125945e-06,0.00202338180532724,362760000.0,up
2012-02-09,0,0,1,0,0,0,0,0.0021750887543507957,0.0014741105602813498,113160000.0,0.0020159358910412095,0.0021602108339675574,354270000.0,up
2012-02-10,0,0,0,1,0,0,0,0.0009185317164714935,-0.006886302644093845,-332310000.0,0.0021750887543507957,0.0014741105602813498,113160000.0,up
2012-02-11,0,0,0,0,1,0,0,-0.006342423854777124,0.0,-3877580000.0,0.0009185317164714935,-0.006886302644093845,-332310000.0,down
2012-02-12,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.006342423854777124,0.0,-3877580000.0,same
2012-02-13,0,0,0,0,0,0,0,0.0003128492676589545,0.006800039312997219,3618040000.0,0.0,0.0,0.0,up
